地區,屋齡,坪數,房,廳,衛,總價(萬),間數
西屯區,0,118.99,2,2,1,942,5
西屯區,0,118.99,2,2,1,942,5
西屯區,0,124.52,2,2,1,943,5
西屯區,0,121.63,2,2,1,943,5
西屯區,3,96.54,2,2,1,943,5
西屯區,26,160.52,3,2,2,945,7
西屯區,20,144.51,3,2,2,945,7
西屯區,6,140.24,2,2,2,945,6
西屯區,6,136.05,2,2,2,945,6
西屯區,1,121.72,2,1,1,945,4
西屯區,0,121.62,2,2,1,945,5
西屯區,0,121.62,2,2,1,945,5
西屯區,0,121.62,2,2,1,945,5
西屯區,0,121.33,2,2,1,945,5
西屯區,0,118.99,2,2,1,945,5
西屯區,0,118.99,2,2,1,945,5
西屯區,9,118.81,2,2,1,945,5
西屯區,6,115.61,2,2,1,945,5
西屯區,2,82.63,2,1,1,945,4
西屯區,6,136.05,2,2,2,946,6
西屯區,22,135.01,3,1,2,946,6
西屯區,0,127.09,2,2,2,946,6
西屯區,10,140.94,2,2,2,946.68,6
西屯區,0,121.63,2,2,1,947,5
西屯區,20,149.98,4,2,2,948,8
西屯區,6,136.05,2,2,1,948,5
西屯區,14,128.06,2,2,1,948,5
西屯區,0,124.63,2,2,1,948,5
西屯區,0,121.33,2,2,1,948,5
西屯區,0,121.18,2,2,1,948,5
西屯區,0,120.84,2,2,1,948,5
西屯區,0,120.74,2,2,1,948,5
西屯區,0,90.91,2,2,1,948,5
西屯區,0,121.63,2,2,1,949,5
西屯區,0,120.84,2,2,1,949,5
西屯區,15,189.6,3,2,2,950,7
西屯區,13,185.46,3,1,2,950,6
西屯區,24,174.99,4,3,2,950,9
西屯區,29,167.34,3,2,2,950,7
西屯區,27,165.57,3,2,2,950,7
西屯區,17,151.95,3,2,2,950,7
西屯區,26,145.1,3,2,2,950,7
西屯區,6,134.96,2,2,2,950,6
西屯區,7,133.73,2,2,2,950,6
西屯區,14,132.46,2,2,1,950,5
西屯區,11,125.76,2,2,1,950,5
西屯區,0,124.63,2,2,1,950,5
西屯區,0,124.63,2,2,1,950,5
西屯區,5,123.48,2,2,1,950,5
西屯區,0,121.63,2,2,1,950,5
西屯區,0,120.84,2,2,1,950,5
西屯區,9,120.46,2,2,1,950,5
西屯區,10,110.76,2,2,1,950,5
西屯區,2,110.4,1,2,1,950,4
西屯區,0,91.99,2,2,1,950,5
西屯區,0,90.91,2,2,1,950,5
西屯區,3,70.29,2,2,1,950,5
西屯區,0,121.52,2,2,1,951,5
西屯區,0,119.62,2,2,1,951,5
西屯區,0,121.63,2,2,1,952,5
西屯區,0,125.99,2,2,2,953,6
西屯區,0,121.18,2,2,1,953,5
西屯區,0,120.84,2,2,1,953,5
西屯區,21,153.92,3,2,2,955,7
西屯區,5,116.26,2,2,1,955,5
西屯區,3,96.54,2,2,1,955,5
西屯區,0,125.99,2,2,2,957,6
西屯區,0,119.03,2,2,1,957,5
西屯區,26,167.11,3,2,2,958,7
西屯區,26,154.94,4,2,2,958,8
西屯區,0,125.55,2,2,1,958,5
西屯區,0,124.43,2,2,1,958,5
西屯區,0,118.99,2,2,1,958,5
西屯區,0,112.1,2,2,1,958,5
西屯區,28,194.23,4,2,2,960,8
西屯區,24,156.98,3,2,2,960,7
西屯區,22,154.37,3,2,2,960,7
西屯區,14,137.37,3,2,2,960,7
西屯區,6,137.21,2,2,2,960,6
西屯區,0,125.55,2,2,1,960,5
西屯區,5,117.44,2,2,1,960,5
西屯區,0,124.52,2,2,1,962,5
西屯區,0,119.03,2,2,1,963,5
西屯區,0,127.7,2,2,2,964,6
西屯區,0,125.99,2,2,2,964,6
西屯區,0,127.2,2,2,2,965,6
西屯區,1,123.92,2,1,1,965,4
西屯區,0,119.03,2,2,1,965,5
西屯區,14,111.2,2,2,1,965,5
西屯區,0,94.97,2,2,1,965,5
西屯區,0,90.91,2,2,1,965,5
西屯區,0,120.74,2,2,1,966,5
西屯區,0,119.03,2,2,1,967,5
西屯區,23,165.63,3,2,2,968,7
西屯區,23,160,3,2,2,968,7
西屯區,6,135.42,2,2,2,968,6
西屯區,11,133.42,2,2,1,968,5
西屯區,11,133.02,2,2,1,968,5
西屯區,12,127.8,2,2,1,968,5
西屯區,11,125.76,2,2,1,968,5
西屯區,0,90.91,2,2,1,968,5
西屯區,0,119.03,2,2,1,969,5
西屯區,0,119.03,2,2,1,969,5
西屯區,27,205.28,4,2,2,970,8
西屯區,26,177.57,4,2,2,970,8
西屯區,12,175.48,3,2,2,970,7
西屯區,29,174.04,4,2,2,970,8
西屯區,26,166.67,3,2,2,970,7
西屯區,26,160.52,3,2,2,970,7
西屯區,15,131.32,4,2,2,970,8
西屯區,0,126.86,2,2,2,970,6
西屯區,0,125.55,2,2,1,970,5
西屯區,10,125.06,3,2,1,970,6
西屯區,0,120.88,2,2,1,970,5
西屯區,0,108.47,2,2,1,970,5
西屯區,1,90.46,2,2,1,970,5
西屯區,0,125.99,2,2,2,972,6
西屯區,0,130.99,2,2,1,974,5
西屯區,0,119.03,2,2,1,974,5
西屯區,6,155.92,2,1,1,975,4
西屯區,11,132.66,2,2,1,975,5
西屯區,14,125.43,2,2,2,975,6
西屯區,0,124.72,2,2,1,975,5
西屯區,21,121.8,3,2,2,975,7
西屯區,0,125.55,2,2,1,976,5
西屯區,0,118.99,2,2,1,976,5
西屯區,0,131.29,2,2,1,977,5
西屯區,0,126.25,2,2,1,977,5
西屯區,23,153.92,3,2,2,977.76,7
西屯區,0,126.63,2,2,1,978,5
西屯區,0,125.55,2,2,1,978,5
西屯區,0,119.03,2,2,1,978,5
西屯區,0,118.99,2,2,1,978,5
西屯區,0,118.99,2,2,1,978,5
西屯區,0,91.99,2,2,1,978,5
西屯區,25,174.56,3,2,2,980,7
西屯區,21,174.05,3,1,2,980,6
西屯區,27,173.27,3,2,2,980,7
西屯區,26,171.24,4,2,2,980,8
西屯區,11,154.97,3,2,2,980,7
西屯區,23,154.41,4,2,2,980,8
西屯區,23,153.62,4,2,2,980,8
西屯區,11,151.34,3,2,2,980,7
西屯區,22,149.15,3,2,2,980,7
西屯區,26,140.34,5,1,5,980,11
西屯區,23,138,3,2,2,980,7
西屯區,14,137.37,3,2,2,980,7
西屯區,6,134.63,2,2,2,980,6
西屯區,6,130.38,2,2,1,980,5
西屯區,1,127.94,2,2,1,980,5
西屯區,0,127.7,2,2,2,980,6
西屯區,0,126.63,2,2,1,980,5
西屯區,0,125.55,2,2,1,980,5
西屯區,0,124.72,2,2,1,980,5
西屯區,11,122.92,2,2,1,980,5
西屯區,0,120.9,2,2,1,980,5
西屯區,0,120.88,2,2,1,980,5
西屯區,0,120.64,2,2,1,980,5
西屯區,0,119.79,2,2,1,980,5
西屯區,10,119.73,2,2,1,980,5
西屯區,0,108.47,2,2,1,980,5
西屯區,2,90.12,2,2,1,980,5
西屯區,0,136.17,2,2,1,981,5
西屯區,0,102.91,2,2,1,981,5
西屯區,0,126.25,2,2,1,982,5
西屯區,0,121.62,2,1,1,982,4
西屯區,0,127.7,2,2,2,983,6
西屯區,0,127.09,2,2,2,983,6
西屯區,0,133.18,2,2,2,985,6
西屯區,11,130.03,2,2,2,985,6
西屯區,0,127.7,2,2,2,985,6
西屯區,0,127.24,2,2,2,985,6
西屯區,0,126.63,2,2,1,985,5
西屯區,0,121.63,2,2,1,985,5
西屯區,0,115.83,2,2,1,985,5
西屯區,0,130.99,2,2,1,986,5
西屯區,13,129.34,3,2,2,986,7
西屯區,0,125.99,2,2,2,986,6
西屯區,25,195.63,4,2,2,988,8
西屯區,2,133.56,2,2,2,988,6
西屯區,0,130.68,2,2,2,988,6
西屯區,0,127.7,2,2,2,988,6
西屯區,0,127.2,2,2,2,988,6
西屯區,0,119.03,2,2,1,988,5
西屯區,0,131.81,2,2,2,989,6
西屯區,0,118.99,2,2,1,989,5
西屯區,0,118.99,2,2,1,989,5
西屯區,0,118.99,2,2,1,989,5
西屯區,28,209.82,4,2,2,990,8
西屯區,0,127.24,2,2,2,990,6
西屯區,0,127.09,2,2,2,990,6
西屯區,0,126.63,2,2,1,990,5
西屯區,0,126.63,2,2,1,990,5
西屯區,0,126.25,2,2,1,990,5
西屯區,0,126.25,2,2,1,990,5
西屯區,0,126.25,2,2,1,990,5
西屯區,0,126.25,2,2,1,990,5
西屯區,0,126.25,2,2,1,990,5
西屯區,0,126.25,2,2,1,990,5
西屯區,0,126.25,2,2,1,990,5
西屯區,0,125.1,2,2,1,990,5
西屯區,0,124.07,2,2,1,990,5
西屯區,0,123.15,2,2,1,990,5
西屯區,0,121.62,2,2,1,990,5
西屯區,0,121.62,2,2,1,990,5
西屯區,0,101.83,2,2,1,990,5
西屯區,0,97.22,2,2,1,990,5
西屯區,0,126.63,2,2,1,991,5
西屯區,0,126.63,2,2,1,992,5
西屯區,0,123.43,2,2,1,992,5
西屯區,9,120.45,2,2,1,992,5
西屯區,0,119.03,2,2,1,992,5
西屯區,0,117.74,3,1,4,992,8
西屯區,0,130.47,2,2,2,993,6
西屯區,0,125.55,2,2,1,993,5
西屯區,0,127.7,2,2,2,994,6
西屯區,0,126.63,2,2,1,995,5
西屯區,0,126.25,2,2,1,995,5
西屯區,0,125.55,2,2,1,995,5
西屯區,25,168.11,4,2,2,996,8
西屯區,0,131.82,2,2,2,996,6
西屯區,0,126.63,2,2,1,996,5
西屯區,0,126.25,2,2,1,996,5
西屯區,0,117.16,2,2,1,996,5
西屯區,0,132.5,2,2,2,997,6
西屯區,0,125.99,2,2,2,997,6
西屯區,0,125.55,2,2,1,997,5
西屯區,0,102.84,2,2,1,998,5
西屯區,0,99.12,2,2,1,998,5
西屯區,0,126.63,2,2,1,999,5
西屯區,0,126.25,2,2,1,999,5
西屯區,0,121.05,2,2,1,999,5
西屯區,0,99.09,2,2,1,999,5
西屯區,13,212.34,4,2,2,1000,8
西屯區,28,200.73,5,3,2,1000,10
西屯區,28,176.46,4,2,2,1000,8
西屯區,26,156.46,3,2,2,1000,7
西屯區,3,156.41,3,2,2,1000,7
西屯區,20,140.06,3,2,2,1000,7
西屯區,0,132.81,2,2,2,1000,6
西屯區,0,132.7,2,2,2,1000,6
西屯區,0,132.6,2,2,2,1000,6
西屯區,0,132.17,2,2,2,1000,6
西屯區,32,129.35,4,4,4,1000,12
西屯區,14,128.09,3,2,2,1000,7
西屯區,14,127.67,3,2,2,1000,7
西屯區,19,127.38,3,2,1,1000,6
西屯區,0,126.63,2,2,1,1000,5
西屯區,0,126.25,2,2,1,1000,5
西屯區,0,126.25,2,2,1,1000,5
西屯區,0,126.25,2,2,1,1000,5
西屯區,6,123.48,2,2,1,1000,5
西屯區,0,123.15,2,2,1,1000,5
西屯區,13,111.89,3,2,2,1000,7
西屯區,3,110.35,2,2,2,1000,6
西屯區,0,101.83,2,2,1,1000,5
西屯區,0,98.99,2,2,1,1000,5
西屯區,0,128.83,2,2,1,1001,5
西屯區,0,126.25,2,2,1,1001,5
西屯區,0,101.83,2,2,1,1001,5
西屯區,0,130.47,2,2,2,1002,6
西屯區,0,126.63,2,2,1,1002,5
西屯區,1,123.92,2,1,1,1002,4
西屯區,29,195.83,3,2,2,1003,7
西屯區,0,130.65,2,2,2,1004,6
西屯區,0,120.84,2,2,1,1004,5
西屯區,23,173.24,4,2,2,1005,8
西屯區,0,132.14,2,2,2,1005,6
西屯區,0,126.25,2,2,1,1005,5
西屯區,0,126.25,2,2,1,1005,5
西屯區,0,126.25,2,2,1,1005,5
西屯區,13,111.2,2,1,1,1005,4
西屯區,0,101.83,2,2,1,1005,5
西屯區,0,123.43,2,2,1,1006,5
西屯區,0,132.61,2,2,2,1007,6
西屯區,0,130.42,2,2,2,1007,6
西屯區,0,127.61,2,2,1,1007,5
西屯區,0,126.63,2,2,1,1007,5
西屯區,0,126.63,2,2,1,1007,5
西屯區,15,189.6,3,2,2,1008,7
西屯區,0,149.55,3,2,2,1008,7
西屯區,0,126.63,2,2,1,1008,5
西屯區,0,123.43,2,2,1,1008,5
西屯區,9,119.78,2,2,1,1008,5
西屯區,0,112.1,2,2,1,1008,5
西屯區,0,112.1,2,2,1,1008,5
西屯區,0,131.29,2,2,1,1009,5
西屯區,0,121.17,2,2,1,1009,5
西屯區,1,142.51,3,2,2,1010,7
西屯區,14,137.37,3,2,2,1010,7
西屯區,0,131.29,2,2,1,1010,5
西屯區,1,127.79,2,1,1,1010,4
西屯區,0,127.3,2,2,1,1010,5
西屯區,0,127.24,2,2,1,1010,5
西屯區,0,126.63,2,2,1,1010,5
西屯區,0,126.63,2,2,1,1010,5
西屯區,0,125.1,2,2,1,1010,5
西屯區,0,125.1,2,2,1,1010,5
西屯區,0,121.63,2,2,1,1010,5
西屯區,0,121.18,2,2,1,1010,5
西屯區,9,120.45,2,2,1,1010,5
西屯區,0,129.14,2,2,1,1012,5
西屯區,0,120.9,2,2,1,1012,5
西屯區,0,97.32,2,2,1,1012,5
西屯區,0,126.86,2,2,2,1014,6
西屯區,13,172.24,3,2,2,1015,7
西屯區,6,146.09,3,2,2,1015,7
西屯區,0,129.14,2,2,1,1015,5
西屯區,0,126.86,2,2,2,1015,6
西屯區,0,124.07,2,2,1,1015,5
西屯區,0,121.02,2,2,1,1015,5
西屯區,0,101.93,2,2,1,1015,5
西屯區,0,128.83,2,2,1,1016,5
西屯區,0,128.83,2,2,1,1017,5
西屯區,0,127.2,2,2,2,1017,6
西屯區,0,132.31,2,2,1,1018,5
西屯區,0,131.91,2,2,2,1018,6
西屯區,0,130.65,2,2,2,1018,6
西屯區,0,128.83,2,2,1,1018,5
西屯區,0,124.07,2,2,1,1018,5
西屯區,0,126.63,2,2,1,1019,5
西屯區,26,231.38,3,3,2,1020,8
西屯區,14,187,3,2,2,1020,7
西屯區,26,186.9,4,2,2,1020,8
西屯區,23,179.3,3,2,2,1020,7
西屯區,26,160.12,3,2,2,1020,7
西屯區,24,160,3,2,2,1020,7
西屯區,7,156.33,2,1,2,1020,5
西屯區,21,149.02,3,2,2,1020,7
西屯區,6,146.11,3,2,2,1020,7
西屯區,13,138.41,3,2,2,1020,7
西屯區,0,132.81,2,2,2,1020,6
西屯區,0,131.83,2,2,2,1020,6
西屯區,0,131.29,2,2,1,1020,5
西屯區,0,129.14,2,2,1,1020,5
西屯區,0,128.83,2,2,1,1020,5
西屯區,0,128.83,2,2,1,1020,5
西屯區,12,124.64,2,2,1,1020,5
西屯區,0,121.05,2,2,1,1020,5
西屯區,2,120.19,2,2,2,1020,6
西屯區,13,107.6,2,1,1,1020,4
西屯區,0,101.83,2,2,1,1020,5
西屯區,3,96.54,2,2,1,1020,5
西屯區,0,132.14,2,2,2,1022,6
西屯區,0,128.83,2,2,1,1022,5
西屯區,0,129.14,2,2,1,1023,5
西屯區,0,131.92,2,2,2,1024,6
西屯區,29,165.78,3,2,2,1025,7
西屯區,0,132.67,2,2,2,1025,6
西屯區,0,128.83,2,2,1,1025,5
西屯區,0,125.99,2,2,1,1025,5
西屯區,0,101.83,2,2,1,1025,5
西屯區,29,195.54,4,2,2,1026,8
西屯區,11,138.75,3,2,2,1026,7
西屯區,0,129.14,2,2,1,1026,5
西屯區,0,131.86,2,2,2,1028,6
西屯區,0,130.68,2,2,2,1028,6
西屯區,0,130.42,2,2,2,1028,6
西屯區,0,129.14,2,2,1,1028,5
西屯區,0,101.83,2,2,1,1028,5
西屯區,30,216.01,4,2,2,1030,8
西屯區,15,186.09,3,2,2,1030,7
西屯區,13,176.2,3,2,2,1030,7
西屯區,21,141.86,3,2,2,1030,7
西屯區,13,141.64,3,2,2,1030,7
西屯區,0,132.33,2,2,2,1030,6
西屯區,0,130.99,2,2,1,1030,5
西屯區,0,130.68,2,2,2,1030,6
西屯區,0,128.83,2,2,1,1030,5
西屯區,0,125.55,2,2,1,1030,5
西屯區,0,124.07,2,2,1,1030,5
西屯區,0,124.07,2,2,1,1030,5
西屯區,0,123.43,2,2,1,1030,5
西屯區,0,121.52,2,2,1,1030,5
西屯區,0,121.33,2,2,1,1030,5
西屯區,0,121.05,2,2,1,1030,5
西屯區,2,114.22,2,2,1,1030,5
西屯區,0,112.1,2,2,1,1030,5
西屯區,0,102.81,2,2,1,1030,5
西屯區,0,98.01,2,2,1,1030,5
西屯區,0,127.61,2,2,1,1031,5
西屯區,28,175.93,3,2,2,1035,7
西屯區,0,138.01,2,2,1,1035,5
西屯區,0,132.95,2,2,2,1035,6
西屯區,0,132.61,2,2,2,1035,6
西屯區,0,132.31,2,2,2,1035,6
西屯區,0,131.29,2,2,1,1035,5
西屯區,0,130.68,2,2,2,1035,6
西屯區,0,128.83,2,2,1,1035,5
西屯區,0,126.63,2,2,1,1035,5
西屯區,12,124.65,2,2,2,1035,6
西屯區,0,123.05,2,2,1,1035,5
西屯區,0,121.62,2,1,1,1035,4
西屯區,0,101.86,2,2,1,1035,5
西屯區,28,200.73,4,2,2,1036,8
西屯區,0,138.01,2,2,1,1036,5
西屯區,0,132.69,2,2,2,1036,6
西屯區,0,129.14,2,2,1,1036,5
西屯區,0,127.61,2,2,1,1036,5
西屯區,0,121.52,2,2,1,1036,5
西屯區,0,133.41,2,2,2,1037,6
西屯區,15,176,3,2,2,1038,7
西屯區,23,145.24,3,2,2,1038,7
西屯區,13,141.64,3,2,2,1038,7
西屯區,0,137.7,2,2,1,1038,5
西屯區,1,134.45,3,2,2,1038,7
西屯區,0,134.01,2,2,2,1038,6
西屯區,0,132.67,2,2,2,1038,6
西屯區,0,132.65,2,2,2,1038,6
西屯區,0,131.92,2,2,2,1038,6
西屯區,1,127.79,2,1,1,1038,4
西屯區,0,130.42,2,2,2,1039,6
西屯區,1,127.94,2,2,2,1039.6,6
西屯區,26,204.52,3,2,2,1040,7
西屯區,22,188.2,4,2,2,1040,8
西屯區,6,155.84,3,2,2,1040,7
西屯區,15,137.79,3,2,2,1040,7
西屯區,0,132.61,2,2,2,1040,6
西屯區,0,131.82,2,2,2,1040,6
西屯區,0,129.14,2,2,1,1040,5
西屯區,0,128.83,2,2,1,1040,5
西屯區,13,127.67,3,2,2,1040,7
西屯區,0,121.02,2,2,1,1040,5
西屯區,0,120.88,2,2,1,1040,5
西屯區,0,132.67,2,2,2,1042,6
西屯區,0,128.83,2,2,1,1042,5
西屯區,0,132.14,2,2,2,1043,6
西屯區,0,123.05,2,2,1,1043,5
西屯區,28,179.4,3,2,2,1045,7
西屯區,0,132.17,2,2,2,1045,6
西屯區,0,131.76,2,2,2,1045,6
西屯區,0,130.82,2,2,2,1045,6
西屯區,0,124.55,2,2,1,1045,5
西屯區,0,123.15,2,2,1,1045,5
西屯區,0,121.63,2,1,1,1045,4
西屯區,0,102.84,2,2,1,1045,5
西屯區,2,85.12,2,2,1,1045,5
西屯區,0,131.82,2,2,2,1047,6
西屯區,23,173.2,4,2,2,1047.8,8
西屯區,2,136.9,2,2,1,1048,5
西屯區,0,130.99,2,2,1,1048,5
西屯區,1,124.07,2,2,1,1048,5
西屯區,0,124.01,2,2,1,1048,5
西屯區,0,123.43,2,2,1,1048,5
西屯區,25,250.86,4,2,4,1050,10
西屯區,13,209.03,4,2,2,1050,8
西屯區,13,206.64,4,2,2,1050,8
西屯區,25,198.32,4,2,2,1050,8
西屯區,27,191.53,3,2,2,1050,7
西屯區,15,189.6,3,2,2,1050,7
西屯區,15,187,3,2,2,1050,7
西屯區,23,173.2,4,2,2,1050,8
西屯區,27,163.53,3,2,2,1050,7
西屯區,22,154.27,4,2,2,1050,8
西屯區,22,153.23,4,2,2,1050,8
西屯區,20,146.15,3,2,2,1050,7
西屯區,13,142.02,3,2,2,1050,7
西屯區,2,141.54,2,2,2,1050,6
西屯區,0,138.01,2,2,1,1050,5
西屯區,0,137.7,2,2,1,1050,5
西屯區,24,136.99,3,2,2,1050,7
西屯區,26,135.44,3,2,2,1050,7
西屯區,2,133.56,2,2,2,1050,6
西屯區,0,132.81,2,2,2,1050,6
西屯區,0,132.28,2,2,2,1050,6
西屯區,0,132.17,2,2,2,1050,6
西屯區,0,131.86,2,2,2,1050,6
西屯區,0,131.29,2,2,1,1050,5
西屯區,0,131.29,2,2,1,1050,5
西屯區,0,130.42,2,2,2,1050,6
西屯區,10,130.03,2,2,2,1050,6
西屯區,14,127.67,3,2,2,1050,7
西屯區,1,126.02,2,2,2,1050,6
西屯區,11,124.35,2,2,1,1050,5
西屯區,0,123.43,2,2,1,1050,5
西屯區,0,123.43,2,2,1,1050,5
西屯區,0,123.05,2,2,1,1050,5
西屯區,0,123.05,2,2,1,1050,5
西屯區,0,121.52,2,2,1,1050,5
西屯區,1,114.22,2,2,1,1050,5
西屯區,3,113.53,2,2,1,1050,5
西屯區,15,112.12,3,1,1,1050,5
西屯區,0,102.84,2,2,1,1050,5
西屯區,2,101.26,2,2,1,1050,5
西屯區,0,131.91,2,2,2,1052,6
西屯區,0,132.61,2,2,2,1054,6
西屯區,0,131.29,2,2,1,1054,5
西屯區,0,130.47,2,2,2,1054,6
西屯區,0,124.55,2,2,1,1054,5
西屯區,27,185.75,4,2,2,1055,8
西屯區,0,132.36,2,2,1,1055,5
西屯區,0,132.33,2,2,2,1055,6
西屯區,0,123.43,2,2,1,1055,5
西屯區,0,102.84,2,2,1,1055,5
西屯區,0,138.01,2,2,1,1056,5
西屯區,0,131.81,2,2,2,1056,6
西屯區,24,207.95,4,2,3,1058,9
西屯區,28,207.81,4,2,2,1058,8
西屯區,29,197.46,3,2,2,1058,7
西屯區,19,136.68,3,2,2,1058,7
西屯區,0,131.29,2,2,1,1058,5
西屯區,0,131.29,2,2,1,1058,5
西屯區,0,119.39,2,2,1,1058,5
西屯區,0,98.01,2,2,1,1058,5
西屯區,0,131.92,2,2,2,1059,6
西屯區,24,257.51,5,2,3,1060,10
西屯區,15,215.66,4,2,2,1060,8
西屯區,15,189.6,3,2,2,1060,7
西屯區,10,157.31,2,2,1,1060,5
西屯區,11,143.88,3,2,1,1060,6
西屯區,2,136.69,2,1,2,1060,5
西屯區,2,133.56,2,2,2,1060,6
西屯區,0,133.41,2,2,2,1060,6
西屯區,0,131.81,2,2,2,1060,6
西屯區,0,130.82,2,2,2,1060,6
西屯區,0,125.33,2,2,1,1060,5
西屯區,0,124.55,2,2,1,1060,5
西屯區,0,123.43,2,2,1,1060,5
西屯區,11,122.45,2,2,1,1060,5
西屯區,4,110.57,2,1,2,1060,5
西屯區,0,153.47,2,2,1,1062,5
西屯區,12,138.72,3,2,2,1062,7
西屯區,0,132.36,2,2,2,1063,6
西屯區,0,132.67,2,2,2,1065,6
西屯區,14,129.34,3,2,2,1065,7
西屯區,0,128.34,2,2,1,1065,5
西屯區,0,128.34,2,2,1,1065,5
西屯區,1,118.28,2,1,1,1065,4
西屯區,0,131.91,2,2,2,1066,6
西屯區,0,123.05,2,2,1,1066,5
西屯區,0,102.81,2,2,1,1066,5
西屯區,12,212.07,4,2,2,1068,8
西屯區,6,152.58,3,2,2,1068,7
西屯區,0,138.17,2,2,1,1068,5
西屯區,0,138.01,2,2,1,1068,5
西屯區,0,138.17,2,2,1,1069,5
西屯區,15,189.6,3,2,2,1070,7
西屯區,12,184.77,3,2,2,1070,7
西屯區,14,153.92,3,2,2,1070,7
西屯區,15,144.93,3,2,2,1070,7
西屯區,0,137.86,2,2,1,1070,5
西屯區,0,137.86,2,2,1,1070,5
西屯區,0,132.95,2,2,2,1070,6
西屯區,0,128.34,2,2,1,1070,5
西屯區,0,128.34,2,2,1,1070,5
西屯區,0,126.63,2,2,1,1070,5
西屯區,3,106.16,2,2,1,1070,5
西屯區,0,99.09,2,2,1,1070,5
西屯區,2,77.05,2,2,1,1070,5
西屯區,0,138.17,2,2,1,1072,5
西屯區,0,128.34,2,2,1,1072,5
西屯區,27,202.24,4,2,2,1073,8
西屯區,21,200.29,4,2,2,1073,8
西屯區,0,137.86,2,2,1,1073,5
西屯區,0,132.28,2,2,2,1073,6
西屯區,0,138.17,2,2,1,1074,5
西屯區,0,137.7,2,2,1,1075,5
西屯區,0,137.86,2,2,1,1076,5
西屯區,0,137.86,2,2,1,1076,5
西屯區,0,137.86,2,2,1,1076,5
西屯區,0,137.86,2,2,1,1076,5
西屯區,0,132.95,2,2,2,1076,6
西屯區,0,153.18,2,2,1,1077,5
西屯區,0,126.08,2,2,1,1077,5
西屯區,15,189.6,3,2,2,1078,7
西屯區,0,138.01,2,2,1,1078,5
西屯區,0,137.86,2,2,1,1078,5
西屯區,0,130.47,2,2,2,1078,6
西屯區,0,137.86,2,2,1,1079,5
西屯區,29,228.79,3,3,3,1080,9
西屯區,13,207.47,4,2,2,1080,8
西屯區,28,202.21,3,2,2,1080,7
西屯區,17,198.36,4,2,2,1080,8
西屯區,6,193.2,3,2,2,1080,7
西屯區,15,189.6,3,2,2,1080,7
西屯區,28,167.7,4,2,2,1080,8
西屯區,24,155.81,3,2,2,1080,7
西屯區,11,155.43,2,1,1,1080,4
西屯區,0,138.17,2,2,1,1080,5
西屯區,18,132.03,3,2,2,1080,7
西屯區,14,129.34,3,2,2,1080,7
西屯區,0,128.34,2,2,1,1080,5
西屯區,0,126.25,2,2,1,1080,5
西屯區,0,125.33,2,2,1,1080,5
西屯區,0,123.05,2,2,1,1080,5
西屯區,0,137.7,2,2,1,1082,5
西屯區,0,138.01,2,2,1,1083,5
西屯區,0,138.01,2,2,1,1083,5
西屯區,10,151.34,3,2,2,1085,7
西屯區,0,138.17,2,2,1,1085,5
西屯區,0,138.17,2,2,1,1085,5
西屯區,0,137.86,2,2,1,1085,5
西屯區,29,177.23,3,2,2,1086,7
西屯區,0,138.01,2,2,1,1086,5
西屯區,0,137.86,2,2,1,1087,5
西屯區,0,137.7,2,2,1,1087,5
西屯區,26,179.41,4,2,2,1088,8
西屯區,23,169.08,5,2,2,1088,9
西屯區,11,155.43,2,2,1,1088,5
西屯區,26,151.06,3,2,2,1088,7
西屯區,0,128.34,2,2,1,1088,5
西屯區,0,126.63,2,2,1,1088,5
西屯區,0,125.33,2,2,1,1088,5
西屯區,0,123.02,2,2,1,1088,5
西屯區,0,138.17,2,2,1,1089,5
西屯區,0,137.86,2,2,1,1089,5
西屯區,11,143.2,3,2,2,1090,7
西屯區,0,137.7,2,2,1,1090,5
西屯區,2,136.69,2,2,2,1090,6
西屯區,0,131.76,2,2,2,1090,6
西屯區,0,125.33,2,2,1,1090,5
西屯區,7,120.67,2,2,1,1090,5
西屯區,13,207.34,4,2,2,1092,8
西屯區,0,138.01,2,2,1,1092,5
西屯區,0,138.17,2,2,1,1093,5
西屯區,1,120.87,2,1,1,1093,4
西屯區,0,138.01,2,2,1,1095,5
西屯區,0,136.64,2,2,1,1095,5
西屯區,11,146.51,3,2,2,1096,7
西屯區,0,138.17,2,2,1,1096,5
西屯區,20,135.47,3,2,2,1096,7
西屯區,0,138.01,2,2,1,1097,5
西屯區,0,137.7,2,2,1,1097,5
西屯區,0,137.7,2,2,1,1097,5
西屯區,24,172.23,4,2,2,1098,8
西屯區,0,138.17,2,2,1,1098,5
西屯區,0,132.67,2,2,2,1098,6
西屯區,28,226.08,3,2,2,1100,7
西屯區,25,213.16,3,2,2,1100,7
西屯區,12,212.34,4,1,1,1100,6
西屯區,12,186.54,3,2,2,1100,7
西屯區,13,175.48,3,2,2,1100,7
西屯區,22,173.64,4,2,3,1100,9
西屯區,14,171.44,4,2,2,1100,8
西屯區,13,160.16,3,2,2,1100,7
西屯區,7,155.81,3,2,2,1100,7
西屯區,7,155.74,3,2,2,1100,7
西屯區,11,143.88,3,2,1,1100,6
西屯區,0,138.17,2,2,1,1100,5
西屯區,0,138.01,2,2,1,1100,5
西屯區,0,137.7,2,2,1,1100,5
西屯區,0,137.7,2,2,1,1100,5
西屯區,0,137.7,2,2,1,1100,5
西屯區,2,135.13,2,2,1,1100,5
西屯區,1,133.57,2,1,1,1100,4
